folio,idformadepago,importe
41494,EF,260.0
41499,VISA,70.0
41495,VISA,610.0
41496,EF,200.0
41497,EF,260.0
41498,VISA,250.0
41489,VISA,1010.0
41526,VISA,500.0
41525,EF,170.0
41527,EF,500.0
41527,MC,260.0
41516,EF,250.0
41520,EF,410.0
41521,EF,450.0
41522,EF,200.0
41523,EF,590.0
41538,EF,610.0
41515,EF,100.0
41515,VISA,390.0
41517,EF,350.0
41514,EF,220.0
41524,EF,260.0
41533,VISA,500.0
41528,EF,440.0
41529,EF,280.0
41530,EF,250.0
41531,EF,200.0
41532,EF,260.0
41535,EF,540.0
41536,EF,270.0
41547,EF,430.0
41546,VISA,505.0
41534,EF,240.0
41537,EF,640.0
41539,EF,330.0
41540,EF,400.0
41542,EF,200.0
41543,EF,240.0
41544,EF,650.0
41545,EF,250.0
41548,VISA,240.0
41502,EF,250.0
41501,VISA,400.0
42431,EF,745.0
42429,EF,0.0
42430,VISA,250.0
42432,EF,490.0
42436,VISA,330.0
42439,VISA,400.0
42437,VISA,970.0
42451,EF,450.0
42435,EF,250.0
42438,EF,170.0
42434,EF,300.0
42440,EF,420.0
42455,VISA,1130.0
42443,VISA,590.0
42456,VISA,540.0
42445,VISA,540.0
42433,EF,240.0
42449,EF,200.0
42452,EF,310.0
42441,EF,250.0
42442,EF,650.0
42444,EF,520.0
42446,EF,130.0
42447,EF,160.0
42448,EF,500.0
42450,EF,490.0
42453,EF,200.0
42458,VISA,240.0
42457,VISA,345.0
42454,EF,330.0
42459,VISA,380.0
42427,VISA,250.0
42426,EF,260.0
42428,EF,190.0
42422,VISA,1270.0
42423,EF,260.0
42424,VISA,800.0
42425,VISA,450.0
42461,EF,250.0
42462,EF,240.0
42463,EF,1260.0
42466,VISA,450.0
42471,VISA,200.0
42470,EF,200.0
42464,EF,220.0
42465,EF,580.0
42467,EF,310.0
42479,VISA,730.0
42480,EF,490.0
42488,EF,200.0
42489,VISA,250.0
42491,EF,510.0
42492,EF,800.0
42490,VISA,1130.0
42495,EF,500.0
42513,EF,960.0
42499,EF,250.0
42500,EF,0.0
42514,VISA,240.0
42506,EF,365.0
42497,VISA,250.0
42498,EF,640.0
42469,EF,270.0
42468,EF,500.0
42474,VISA,370.0
42475,EF,300.0
42476,EF,300.0
42486,VISA,200.0
42483,EF,520.0
42487,EF,280.0
42485,EF,500.0
42484,EF,240.0
42482,VISA,260.0
42472,EF,950.0
42473,EF,270.0
42481,VISA,300.0
42477,VISA,660.0
42478,VISA,250.0
42501,VISA,340.0
42502,EF,170.0
42496,EF,260.0
42493,EF,370.0
42494,EF,350.0
42504,EF,250.0
42505,EF,200.0
42503,EF,500.0
42510,EF,260.0
42507,EF,240.0
42509,EF,270.0
42508,EF,790.0
42511,EF,220.0
42512,EF,240.0
42546,VISA,260.0
42545,EF,400.0
42544,EF,640.0
42543,EF,550.0
42542,EF,570.0
42541,EF,200.0
42551,EF,510.0
42561,EF,320.0
42524,EF,260.0
42521,EF,550.0
42540,EF,1140.0
42539,VISA,260.0
42536,EF,250.0
42537,EF,550.0
42538,EF,520.0
42547,EF,160.0
42548,EF,390.0
42549,EF,460.0
42555,EF,0.0
42557,EF,250.0
42558,EF,250.0
42559,EF,200.0
42560,EF,500.0
42562,EF,0.0
42525,EF,200.0
42527,EF,230.0
42526,VISA,930.0
42517,EF,260.0
42530,EF,450.0
42532,EF,380.0
42534,EF,250.0
42533,VISA,130.0
42552,EF,250.0
42522,VISA,950.0
42518,VISA,250.0
42516,EF,450.0
42523,EF,420.0
42520,EF,290.0
42519,EF,510.0
42550,VISA,250.0
42556,EF,210.0
42554,EF,250.0
42553,EF,250.0
42535,EF,390.0
42531,EF,240.0
42528,EF,360.0
42529,EF,0.0
42642,VISA,540.0
42742,EF,420.0
42743,EF,480.0
42747,EF,450.0
42744,EF,810.0
42745,EF,330.0
42746,EF,960.0
42748,EF,230.0
42749,EF,170.0
42750,EF,260.0
42752,EF,530.0
42765,EF,600.0
42766,EF,240.0
42775,VISA,395.0
42774,EF,420.0
42761,VISA,980.0
42757,AMEX,880.0
42778,EF,455.0
42776,MC,260.0
42777,EF,260.0
42780,EF,220.0
42779,EF,490.0
42783,EF,460.0
42782,EF,250.0
42784,EF,360.0
42781,MC,450.0
42787,EF,280.0
42785,EF,430.0
42786,EF,280.0
42789,EF,290.0
42759,EF,390.0
42751,EF,930.0
42753,EF,1220.0
42754,EF,360.0
42755,EF,440.0
42756,EF,480.0
42763,EF,200.0
42758,EF,920.0
42760,EF,250.0
42762,EF,200.0
42769,EF,240.0
42770,EF,710.0
42740,MC,250.0
42741,EF,380.0
42764,EF,630.0
42768,MC,250.0
42771,MC,510.0
42767,EF,230.0
42773,MC,260.0
42788,EF,860.0
42790,EF,280.0
42772,EF,1100.0
42805,VISA,490.0
42807,EF,500.0
42813,EF,250.0
42809,EF,350.0
42810,EF,390.0
42801,EF,210.0
42808,EF,200.0
42811,EF,250.0
42812,EF,910.0
42814,EF,300.0
42815,VISA,520.0
42802,EF,380.0
42803,EF,200.0
42804,EF,500.0
42806,EF,200.0
42818,EF,160.0
42819,EF,320.0
42828,VISA,410.0
42832,EF,250.0
42817,EF,240.0
42831,AMEX,400.0
42822,VISA,710.0
42835,EF,570.0
42599,VISA,960.0
42595,EF,470.0
42596,EF,370.0
42597,EF,250.0
42598,EF,400.0
42600,EF,330.0
42611,EF,393.0
42611,VISA,227.0
42603,EF,1185.0
42609,EF,400.0
42605,VISA,260.0
42604,EF,400.0
42606,EF,0.0
42607,EF,720.0
42608,EF,0.0
42610,EF,830.0
42601,EF,540.0
42602,EF,0.0
42820,EF,200.0
42823,VISA,380.0
42821,EF,360.0
42825,EF,370.0
42824,EF,240.0
42826,EF,0.0
42827,VISA,475.0
42829,EF,200.0
42834,VISA,260.0
42836,EF,200.0
42838,EF,0.0
42839,EF,200.0
42833,EF,490.0
42830,EF,550.0
42837,EF,1140.0
42869,EF,260.0
42870,EF,400.0
42871,VISA,250.0
42878,EF,420.0
42877,VISA,380.0
42879,VISA,355.0
42893,EF,390.0
42894,EF,250.0
42892,EF,260.0
42903,EF,160.0
42895,VISA,290.0
42897,EF,360.0
42880,VISA,410.0
42881,EF,170.0
42883,EF,430.0
42882,VISA,660.0
42885,VISA,480.0
42886,EF,200.0
42887,EF,450.0
42884,VISA,360.0
42888,EF,250.0
42889,EF,380.0
42890,EF,250.0
42874,EF,260.0
42875,EF,410.0
42876,VISA,170.0
42896,VISA,410.0
42898,EF,250.0
42899,EF,370.0
42906,EF,540.0
42908,VISA,580.0
42904,VISA,200.0
42905,EF,200.0
42900,EF,420.0
42901,EF,500.0
42902,EF,390.0
42907,EF,510.0
42891,VISA,250.0
42910,EF,300.0
42872,EF,250.0
42873,EF,260.0
42909,EF,670.0
42965,EF,570.0
42968,VISA,360.0
42967,EF,260.0
42970,EF,260.0
42966,EF,460.0
42993,EF,1025.0
42991,EF,250.0
42987,VISA,420.0
42992,EF,380.0
42996,VISA,250.0
42994,VISA,280.0
42995,EF,410.0
43012,EF,340.0
43000,VISA,890.0
42997,VISA,460.0
42998,EF,450.0
42999,EF,0.0
43002,EF,250.0
43003,EF,500.0
43004,EF,150.0
43006,EF,420.0
43007,EF,140.0
43008,EF,220.0
43009,EF,290.0
43011,EF,400.0
43010,EF,330.0
43001,VISA,985.0
42974,VISA,560.0
42971,VISA,480.0
42972,EF,630.0
42969,EF,350.0
42973,EF,440.0
42613,VISA,1400.0
42614,EF,160.0
42616,EF,250.0
42617,EF,670.0
42618,EF,510.0
42621,EF,250.0
42622,EF,200.0
42619,EF,645.0
42620,EF,500.0
42623,EF,610.0
42625,EF,360.0
42626,EF,250.0
42627,EF,0.0
42628,VISA,400.0
42629,EF,250.0
42624,EF,250.0
42630,VISA,310.0
42689,EF,770.0
42683,EF,250.0
42687,EF,200.0
42697,EF,820.0
42698,EF,260.0
42696,EF,200.0
42699,EF,240.0
42700,EF,570.0
42704,EF,240.0
42705,VISA,490.0
42712,VISA,260.0
42719,EF,200.0
42714,EF,250.0
42715,EF,200.0
42720,EF,580.0
42723,EF,540.0
42721,EF,570.0
42722,VISA,330.0
42728,VISA,400.0
42726,EF,430.0
42725,EF,130.0
42733,EF,640.0
42727,VISA,200.0
42702,EF,1040.0
42701,EF,370.0
42703,VISA,500.0
42688,EF,390.0
42690,EF,540.0
42684,EF,440.0
42685,VISA,970.0
42686,EF,700.0
42692,VISA,260.0
42706,VISA,180.0
42711,VISA,260.0
42707,EF,260.0
42708,EF,0.0
42709,EF,250.0
42713,EF,0.0
42710,EF,290.0
42716,EF,250.0
42717,EF,200.0
42718,EF,0.0
42735,EF,710.0
42737,VISA,250.0
42732,EF,290.0
42736,EF,260.0
42730,EF,1160.0
42734,VISA,520.0
42729,EF,230.0
42724,EF,0.0
42738,VISA,400.0
42731,EF,460.0
42691,EF,170.0
42695,EF,200.0
42694,EF,250.0
42693,EF,450.0
42842,EF,250.0
42841,EF,230.0
42849,VISA,190.0
42852,VISA,700.0
42853,EF,270.0
42854,EF,410.0
42863,EF,0.0
42857,VISA,250.0
42864,EF,240.0
42866,EF,500.0
42851,EF,240.0
42850,EF,520.0
42856,EF,200.0
42855,VISA,240.0
42858,EF,500.0
42859,EF,80.0
42859,VISA,120.0
42860,EF,525.0
42861,EF,60.0
42867,EF,85.0
42865,EF,0.0
42862,EF,250.0
42846,EF,260.0
42848,EF,250.0
42843,EF,200.0
42844,EF,390.0
42845,EF,160.0
42847,EF,250.0
42920,EF,200.0
42921,EF,200.0
42922,EF,200.0
42923,VISA,760.0
42924,VISA,400.0
42925,EF,230.0
42655,EF,500.0
42661,EF,250.0
42670,EF,280.0
42662,VISA,780.0
42675,VISA,250.0
42678,EF,520.0
42632,EF,595.0
42680,VISA,40.0
42679,EF,405.0
42681,VISA,410.0
42660,VISA,500.0
42656,EF,410.0
42657,EF,220.0
42658,EF,0.0
42659,EF,350.0
42663,EF,150.0
42664,EF,560.0
42665,EF,940.0
42666,EF,240.0
42669,EF,240.0
42672,EF,250.0
42674,EF,490.0
42677,EF,500.0
42644,EF,290.0
42792,EF,240.0
42639,EF,520.0
42641,EF,410.0
42643,EF,770.0
42646,EF,430.0
42647,EF,260.0
42648,EF,370.0
42649,VISA,440.0
42645,VISA,260.0
42650,VISA,450.0
42651,EF,200.0
42667,VISA,1195.0
42794,VISA,510.0
42795,EF,520.0
42798,EF,0.0
42799,EF,300.0
42793,VISA,510.0
42797,MC,250.0
42796,VISA,390.0
42926,EF,580.0
42927,EF,460.0
42930,EF,240.0
42929,EF,290.0
42931,EF,520.0
42933,EF,200.0
42934,EF,510.0
42932,VISA,340.0
42937,EF,330.0
42935,EF,400.0
42936,EF,160.0
42946,VISA,500.0
42951,EF,290.0
42947,EF,160.0
42948,EF,390.0
42950,EF,200.0
42952,VISA,130.0
42954,EF,290.0
42942,EF,310.0
42959,VISA,250.0
42912,EF,580.0
42913,EF,0.0
42914,EF,330.0
42915,EF,530.0
42916,EF,690.0
42917,EF,200.0
42918,EF,680.0
42919,EF,0.0
42938,EF,420.0
42939,EF,400.0
42940,EF,230.0
42941,EF,430.0
42944,EF,380.0
42943,EF,510.0
42945,EF,360.0
42928,VISA,320.0
42956,EF,500.0
42957,EF,250.0
42960,EF,250.0
42961,EF,500.0
42963,MC,330.0
42953,EF,250.0
42949,VISA,270.0
42955,EF,480.0
42958,EF,300.0
42979,VISA,660.0
42976,VISA,320.0
42975,VISA,240.0
42977,EF,510.0
42978,VISA,490.0
42980,EF,290.0
42985,EF,460.0
42986,EF,390.0
42988,EF,860.0
42982,VISA,280.0
42983,VISA,780.0
42989,VISA,250.0
42984,EF,250.0
42990,EF,500.0
43005,EF,690.0
43021,VISA,655.0
43018,EF,360.0
43020,VISA,240.0
43022,EF,320.0
43019,EF,200.0
43024,EF,300.0
43023,EF,170.0
43014,EF,280.0
43015,EF,240.0
43016,VISA,400.0
43017,EF,380.0
43025,VISA,170.0
43026,EF,200.0
43028,VISA,170.0
43029,EF,700.0
43031,EF,390.0
43034,EF,280.0
43033,EF,290.0
43032,EF,260.0
43037,VISA,545.0
43038,VISA,850.0
43035,EF,270.0
43036,EF,410.0
43030,EF,0.0
43040,EF,200.0
43041,EF,500.0
43044,EF,310.0
43045,EF,190.0
43046,EF,200.0
43047,EF,950.0
43048,EF,250.0
43051,EF,260.0
43053,EF,490.0
43042,EF,275.0
43043,EF,240.0
43049,EF,290.0
43050,VISA,260.0
43052,EF,250.0
43127,EF,460.0
43124,VISA,240.0
43123,EF,670.0
43131,EF,240.0
43125,VISA,760.0
43129,EF,320.0
43126,VISA,570.0
43130,EF,1080.0
43132,EF,700.0
43135,EF,260.0
43133,EF,370.0
43134,EF,550.0
43136,EF,170.0
43128,EF,310.0
43139,EF,250.0
43141,EF,405.0
43142,VISA,390.0
43140,EF,250.0
43143,VISA,270.0
43161,EF,0.0
43160,EF,0.0
43165,EF,0.0
43164,VISA,250.0
43162,VISA,360.0
43163,EF,550.0
43167,EF,280.0
43167,VISA,750.0
43166,EF,600.0
43172,EF,200.0
43168,VISA,690.0
43169,EF,250.0
43173,VISA,190.0
43170,EF,180.0
43171,VISA,200.0
43137,EF,310.0
43138,EF,320.0
43144,EF,260.0
43159,EF,270.0
43147,VISA,250.0
43145,VISA,240.0
43146,EF,410.0
43148,VISA,450.0
43149,EF,490.0
43151,VISA,250.0
43150,EF,290.0
43152,VISA,250.0
43154,VISA,400.0
43158,EF,260.0
43156,MC,700.0
43155,EF,250.0
43157,VISA,630.0
43153,EF,250.0
43193,EF,505.0
43205,VISA,740.0
43207,VISA,130.0
43209,EF,1040.0
43215,EF,250.0
43198,EF,400.0
43199,EF,460.0
43200,EF,280.0
43201,EF,200.0
43204,EF,620.0
43217,EF,200.0
43216,EF,250.0
43188,EF,350.0
43189,EF,310.0
43208,EF,170.0
43197,VISA,550.0
43203,VISA,280.0
43061,EF,250.0
43063,EF,200.0
43064,EF,440.0
43066,EF,200.0
43065,VISA,380.0
43067,EF,250.0
43055,EF,320.0
43056,EF,920.0
43057,EF,200.0
43060,EF,450.0
43068,EF,200.0
43062,EF,200.0
43059,EF,0.0
43058,VISA,410.0
43206,EF,0.0
43202,VISA,510.0
43211,EF,0.0
43212,EF,40.0
43213,EF,230.0
43214,EF,0.0
43191,VISA,410.0
43190,EF,200.0
43192,EF,260.0
43194,EF,480.0
43195,EF,490.0
43196,EF,290.0
43210,VISA,670.0
43175,VISA,280.0
43177,VISA,590.0
43176,EF,580.0
43178,EF,710.0
43179,EF,410.0
43180,EF,410.0
43181,EF,480.0
43182,EF,740.0
43184,EF,470.0
43183,EF,360.0
43185,VISA,250.0
43186,EF,250.0
43187,VISA,250.0
43229,VISA,250.0
43388,EF,910.0
43389,EF,260.0
43390,EF,520.0
43391,EF,240.0
43392,EF,200.0
43393,VISA,390.0
43394,EF,250.0
43395,EF,250.0
43397,EF,200.0
43398,EF,225.0
43402,EF,490.0
43396,EF,930.0
43400,VISA,740.0
43401,VISA,380.0
43403,VISA,440.0
43406,EF,260.0
43407,EF,520.0
43404,EF,0.0
43405,EF,360.0
43415,EF,320.0
43409,EF,400.0
43411,EF,360.0
43412,VISA,250.0
43414,EF,1360.0
43430,EF,280.0
43427,EF,250.0
43433,EF,500.0
43431,EF,410.0
43432,EF,500.0
43429,EF,270.0
43435,EF,200.0
43437,EF,0.0
43438,EF,0.0
43410,EF,750.0
43419,EF,390.0
43420,EF,280.0
43422,EF,510.0
43424,EF,500.0
43425,EF,290.0
43428,EF,1055.0
43426,EF,200.0
43421,EF,200.0
43399,EF,520.0
43423,VISA,1365.0
43408,EF,620.0
43417,VISA,410.0
43418,EF,290.0
43413,EF,250.0
43416,EF,260.0
43436,EF,250.0
43455,EF,200.0
43456,VISA,300.0
43458,VISA,510.0
43467,EF,480.0
43468,EF,300.0
43469,EF,0.0
43459,VISA,330.0
43460,EF,0.0
43461,EF,0.0
43462,EF,500.0
43463,EF,250.0
43465,EF,250.0
43464,EF,130.0
43454,EF,0.0
43466,EF,200.0
43457,VISA,320.0
43070,EF,770.0
43072,EF,290.0
43083,EF,170.0
43074,VISA,250.0
43082,EF,440.0
43085,EF,670.0
43084,EF,340.0
43115,VISA,460.0
43116,VISA,300.0
43104,VISA,240.0
43110,VISA,200.0
43089,EF,370.0
43090,EF,310.0
43093,EF,740.0
43095,EF,210.0
43096,EF,200.0
43101,EF,250.0
43103,EF,390.0
43105,EF,240.0
43106,EF,370.0
43108,EF,390.0
43109,EF,200.0
43111,EF,340.0
43112,EF,280.0
43117,EF,240.0
43119,EF,240.0
43118,VISA,250.0
43120,EF,200.0
43121,EF,475.0
43114,EF,640.0
43088,VISA,550.0
43087,VISA,480.0
43086,VISA,250.0
43098,VISA,170.0
43092,VISA,240.0
43097,VISA,370.0
43099,EF,250.0
43091,VISA,260.0
43102,VISA,250.0
43094,VISA,520.0
43113,VISA,665.0
43071,VISA,570.0
43073,EF,200.0
43076,VISA,330.0
43075,EF,740.0
43079,EF,80.0
43077,VISA,240.0
43078,EF,490.0
43080,VISA,240.0
43081,EF,300.0
43100,VISA,300.0
43220,EF,630.0
43219,EF,750.0
43222,EF,340.0
43223,VISA,240.0
43225,EF,500.0
43224,EF,250.0
43221,VISA,390.0
43226,EF,410.0
43227,VISA,200.0
43228,EF,440.0
43234,VISA,365.0
43230,EF,250.0
43235,EF,190.0
43236,EF,250.0
43237,EF,480.0
43238,EF,170.0
43241,EF,380.0
43239,EF,240.0
43240,EF,250.0
43242,EF,340.0
43244,EF,150.0
43243,EF,365.0
43243,VISA,140.0
43247,EF,200.0
43232,EF,640.0
43233,EF,0.0
43245,EF,410.0
43246,EF,320.0
43271,EF,735.0
43270,VISA,280.0
43272,EF,250.0
43273,EF,0.0
43274,EF,0.0
43275,EF,200.0
43278,EF,200.0
43279,VISA,380.0
43280,EF,630.0
43281,EF,200.0
43285,EF,255.0
43282,EF,480.0
43283,EF,480.0
43284,EF,250.0
43286,EF,380.0
43287,EF,220.0
43288,EF,710.0
43290,EF,0.0
43289,VISA,250.0
43291,EF,360.0
43295,EF,1330.0
43294,EF,400.0
43292,EF,270.0
43296,VISA,80.0
43293,VISA,250.0
43276,EF,160.0
43277,EF,0.0
43268,EF,540.0
43252,EF,655.0
43250,EF,730.0
43251,EF,490.0
43253,EF,450.0
43254,EF,380.0
43255,EF,510.0
43256,EF,280.0
43258,EF,230.0
43257,EF,500.0
43265,EF,590.0
43262,EF,250.0
43263,VISA,250.0
43264,EF,250.0
43266,VISA,250.0
43259,EF,280.0
43261,EF,240.0
43260,EF,200.0
43249,EF,200.0
43269,EF,200.0
43269,VISA,150.0
43298,EF,260.0
43298,VISA,260.0
43305,VISA,250.0
43309,EF,200.0
43315,EF,380.0
43311,EF,240.0
43312,VISA,200.0
43313,EF,240.0
43310,VISA,670.0
43322,VISA,685.0
43318,EF,450.0
43321,VISA,200.0
43320,EF,410.0
43319,VISA,280.0
43324,EF,250.0
43323,EF,500.0
43325,EF,200.0
43328,VISA,365.0
43332,EF,400.0
43330,VISA,340.0
43333,EF,440.0
43329,EF,905.0
43303,EF,240.0
43317,EF,340.0
43317,VISA,100.0
43316,VISA,620.0
43327,EF,240.0
43326,EF,420.0
43331,EF,360.0
43334,VISA,250.0
43306,EF,300.0
43307,EF,610.0
43308,EF,170.0
43301,EF,0.0
43302,EF,200.0
43304,EF,190.0
43314,VISA,315.0
43299,EF,180.0
43300,EF,280.0
43337,EF,200.0
43339,EF,550.0
43336,EF,240.0
43338,EF,230.0
43342,EF,340.0
43341,EF,300.0
43346,VISA,330.0
43343,EF,250.0
43344,EF,200.0
43345,VISA,610.0
43348,EF,240.0
43352,VISA,550.0
43347,EF,260.0
43357,EF,460.0
43358,VISA,170.0
43359,EF,660.0
43360,EF,400.0
43361,EF,130.0
43362,EF,250.0
43366,VISA,540.0
43363,VISA,200.0
43364,EF,500.0
43368,EF,480.0
43369,EF,200.0
43372,EF,650.0
43374,EF,260.0
43373,EF,430.0
43375,EF,320.0
43377,EF,200.0
43382,EF,350.0
43378,EF,250.0
43376,VISA,510.0
43379,EF,370.0
43380,EF,800.0
43381,EF,170.0
43383,EF,0.0
43386,EF,125.0
43385,EF,240.0
43384,EF,440.0
43340,EF,1170.0
43353,VISA,940.0
43349,VISA,200.0
43350,VISA,410.0
43351,EF,250.0
43355,VISA,250.0
43356,VISA,410.0
43354,EF,230.0
43365,EF,290.0
43371,EF,370.0
43370,VISA,140.0
43367,EF,200.0
43434,VISA,330.0
43441,VISA,250.0
43442,EF,0.0
43443,EF,250.0
43440,EF,250.0
43447,EF,180.0
43448,VISA,340.0
43452,EF,540.0
43444,EF,260.0
43446,EF,170.0
43451,EF,0.0
43445,VISA,250.0
43449,EF,425.0
43449,VISA,135.0
43450,EF,310.0
43471,EF,200.0
43472,EF,200.0
43473,EF,540.0
43474,EF,0.0
43476,EF,840.0
43477,EF,520.0
43479,EF,250.0
43480,EF,260.0
43481,VISA,370.0
43475,EF,240.0
43482,EF,250.0
43483,EF,1390.0
43478,EF,100.0
43478,VISA,200.0
43488,EF,200.0
43489,VISA,700.0
43490,EF,370.0
43487,EF,250.0
43492,VISA,200.0
43491,EF,290.0
43493,EF,335.0
43494,EF,230.0
43496,EF,290.0
43504,VISA,430.0
43495,VISA,890.0
43485,EF,200.0
43486,EF,200.0
43505,EF,730.0
43497,EF,470.0
43499,EF,230.0
43498,EF,200.0
43500,EF,180.0
43501,EF,260.0
43502,EF,500.0
43503,EF,0.0
43507,VISA,250.0
43506,EF,250.0
43508,VISA,240.0
43509,EF,530.0
43510,EF,570.0
43678,EF,640.0
43679,EF,200.0
43680,EF,200.0
43681,EF,500.0
43682,EF,510.0
43677,EF,310.0
43683,EF,340.0
43684,VISA,960.0
43685,EF,200.0
43690,EF,250.0
43701,VISA,250.0
43703,VISA,270.0
43702,VISA,270.0
43691,EF,390.0
43696,EF,540.0
43704,EF,330.0
43698,EF,660.0
43693,EF,500.0
43694,EF,260.0
43695,EF,200.0
43705,VISA,200.0
43699,VISA,250.0
43688,EF,230.0
43689,EF,200.0
43697,EF,315.0
43700,VISA,520.0
43706,EF,1425.0
43686,EF,250.0
43687,EF,280.0
43879,EF,500.0
43880,EF,340.0
43883,EF,380.0
43884,EF,0.0
43885,EF,200.0
43886,EF,270.0
43887,EF,200.0
43890,EF,0.0
43877,EF,240.0
43881,EF,280.0
43878,EF,360.0
43889,EF,410.0
43888,VISA,1130.0
43895,EF,250.0
43882,VISA,250.0
43898,VISA,820.0
43891,EF,200.0
43892,EF,760.0
43893,EF,460.0
43894,EF,200.0
43513,VISA,250.0
43512,VISA,850.0
43514,VISA,550.0
43515,VISA,350.0
43516,VISA,380.0
43540,EF,260.0
43517,VISA,410.0
43520,EF,730.0
43519,EF,200.0
43522,EF,290.0
43523,EF,270.0
43524,VISA,390.0
43530,VISA,585.0
43527,VISA,300.0
43525,EF,250.0
43526,EF,520.0
43529,EF,250.0
43528,EF,760.0
43532,EF,700.0
43531,VISA,710.0
43533,EF,310.0
43534,EF,0.0
43535,EF,770.0
43536,EF,390.0
43537,EF,200.0
43538,EF,410.0
43539,EF,180.0
43542,EF,290.0
43518,VISA,200.0
43541,EF,270.0
43544,EF,240.0
43546,EF,510.0
43545,EF,740.0
43547,EF,510.0
43548,VISA,420.0
43557,VISA,700.0
43563,VISA,620.0
43574,VISA,250.0
43576,VISA,170.0
43577,VISA,250.0
43578,VISA,160.0
43580,EF,200.0
43579,EF,250.0
43582,EF,300.0
43550,VISA,330.0
43549,EF,230.0
43552,EF,430.0
43551,VISA,390.0
43553,EF,450.0
43555,EF,330.0
43554,EF,430.0
43556,EF,450.0
43559,EF,240.0
43560,VISA,550.0
43558,VISA,1320.0
43562,EF,720.0
43565,EF,690.0
43566,EF,520.0
43564,EF,640.0
43564,VISA,30.0
43567,EF,240.0
43569,EF,420.0
43568,EF,260.0
43570,EF,430.0
43571,EF,250.0
43572,EF,350.0
43573,EF,260.0
43575,EF,200.0
43581,EF,1310.0
43583,EF,450.0
43584,EF,370.0
43585,EF,260.0
43589,EF,560.0
43587,EF,500.0
43592,EF,0.0
43588,EF,885.0
43593,EF,600.0
43590,EF,490.0
43594,EF,420.0
43591,EF,240.0
43597,VISA,210.0
43599,VISA,590.0
43598,EF,440.0
43600,VISA,650.0
43596,EF,480.0
43595,EF,230.0
43601,EF,420.0
43604,EF,600.0
43608,EF,190.0
43607,EF,0.0
43605,VISA,420.0
43606,VISA,200.0
43610,EF,250.0
43609,EF,530.0
43611,EF,240.0
43612,EF,290.0
43613,EF,520.0
43614,EF,140.0
43615,EF,240.0
43602,EF,260.0
43603,EF,640.0
43616,EF,620.0
43617,EF,430.0
43618,VISA,260.0
43619,EF,250.0
43621,EF,320.0
43623,EF,260.0
43624,EF,320.0
43625,EF,260.0
43626,EF,620.0
43628,VISA,390.0
43627,VISA,250.0
43629,EF,200.0
43634,VISA,250.0
43630,VISA,160.0
43635,EF,240.0
43633,EF,400.0
43631,EF,360.0
43632,EF,260.0
43636,EF,0.0
43637,EF,260.0
43639,VISA,250.0
43638,EF,250.0
43642,VISA,330.0
43641,EF,280.0
43643,VISA,515.0
43644,EF,190.0
43645,VISA,460.0
43646,VISA,750.0
43647,VISA,250.0
43648,VISA,600.0
43649,VISA,410.0
43650,VISA,430.0
43651,EF,250.0
43652,EF,450.0
43653,EF,500.0
43655,VISA,200.0
43654,EF,530.0
43656,EF,290.0
43657,EF,460.0
43708,VISA,300.0
43718,VISA,600.0
43713,VISA,490.0
43709,EF,410.0
43710,EF,730.0
43711,EF,360.0
43712,EF,240.0
43715,EF,130.0
43716,EF,200.0
43717,EF,0.0
43728,VISA,200.0
43724,EF,570.0
43723,EF,250.0
43732,EF,270.0
43733,EF,180.0
43737,VISA,400.0
43738,VISA,405.0
43714,VISA,400.0
43745,VISA,260.0
43746,EF,1100.0
43730,EF,280.0
43731,EF,360.0
43742,EF,0.0
43740,VISA,510.0
43739,EF,380.0
43734,EF,200.0
43743,EF,250.0
43744,VISA,250.0
43747,EF,170.0
43719,EF,200.0
43720,VISA,160.0
43721,EF,680.0
43722,EF,290.0
43726,EF,300.0
43727,VISA,520.0
43729,VISA,350.0
43735,EF,380.0
43736,EF,200.0
43741,EF,430.0
43896,EF,200.0
43897,EF,200.0
43902,EF,250.0
43903,VISA,300.0
43921,EF,250.0
43917,VISA,250.0
43920,VISA,270.0
43918,EF,1385.0
43904,EF,0.0
43910,EF,440.0
43905,VISA,440.0
43906,EF,260.0
43908,EF,260.0
43909,EF,370.0
43912,VISA,690.0
43911,VISA,260.0
43915,EF,0.0
43914,VISA,260.0
43913,VISA,480.0
43916,EF,620.0
43907,EF,790.0
43919,EF,410.0
43900,EF,410.0
43901,VISA,360.0
44030,VISA,600.0
44069,VISA,610.0
44073,EF,250.0
44074,EF,700.0
44075,VISA,425.0
44077,EF,200.0
44076,EF,260.0
44078,EF,250.0
43665,VISA,240.0
43666,EF,250.0
43667,VISA,200.0
43660,VISA,720.0
43663,EF,690.0
43664,VISA,160.0
43659,EF,140.0
43661,EF,700.0
43662,VISA,1210.0
43669,EF,240.0
43670,EF,360.0
43671,EF,190.0
43672,EF,380.0
43673,VISA,250.0
43674,EF,240.0
43675,VISA,320.0
43668,EF,410.0
43765,EF,450.0
43763,EF,495.0
43760,EF,130.0
43759,EF,670.0
43761,EF,200.0
43766,EF,410.0
43764,EF,290.0
43767,MC,940.0
43770,EF,500.0
43768,EF,650.0
43769,EF,250.0
43771,EF,250.0
43773,EF,560.0
43774,EF,330.0
43777,EF,250.0
43775,EF,650.0
43776,EF,150.0
43778,EF,250.0
43779,EF,490.0
43781,EF,200.0
43782,EF,490.0
43784,MC,1010.0
43787,EF,250.0
43792,EF,200.0
