folio,fecha,nopersonas,cambio,descuento,idcliente,tipodeservicio,total,efectivo,tarjeta,totalalimentos,totalbebidas
48375,2021-11-24 20:55:06.000,2,70.0,0.0,,1,330.0,330.0,0.0,224.1379,60.3448
48376,2021-11-24 21:20:03.000,1,0.0,0.0,006850,2,260.0,0.0,260.0,224.1379,0.0
48378,2021-11-25 13:59:24.000,1,0.0,0.0,006850,2,420.0,420.0,0.0,362.069,0.0
48379,2021-11-25 14:21:34.000,1,0.0,100.0,006850,2,0.0,0.0,0.0,0.0,0.0
48380,2021-11-25 14:30:11.000,1,0.0,0.0,006913,2,480.0,480.0,0.0,413.7931,0.0
48381,2021-11-25 15:02:21.000,1,0.0,0.0,003658,2,260.0,260.0,0.0,224.1379,0.0
48382,2021-11-25 15:33:04.000,1,0.0,100.0,006850,2,0.0,0.0,0.0,0.0,0.0
48383,2021-11-25 15:44:35.000,6,0.0,0.0,,1,1175.0,0.0,1292.5,818.9655,193.9655
48384,2021-11-25 17:17:45.000,1,0.0,0.0,003283,2,250.0,250.0,0.0,215.5172,0.0
48385,2021-11-25 18:19:47.000,1,0.0,0.0,006143         ,2,550.0,0.0,565.0,448.2759,0.0
48386,2021-11-25 18:37:19.000,4,0.0,0.0,,1,1035.0,265.0,770.0,758.6207,133.6207
48387,2021-11-25 19:06:48.000,1,0.0,0.0,006915,2,720.0,720.0,0.0,620.6897,0.0
48388,2021-11-25 19:31:16.000,1,0.0,0.0,004109,2,300.0,300.0,0.0,258.6207,0.0
48389,2021-11-25 19:35:10.000,1,0.0,0.0,005279,2,500.0,0.0,550.0,405.1724,0.0
48390,2021-11-25 19:51:27.000,1,0.0,0.0,002010,2,520.0,520.0,0.0,448.2759,0.0
48391,2021-11-25 20:06:43.000,1,0.0,0.0,005821,2,210.0,210.0,0.0,181.0345,0.0
48392,2021-11-25 20:18:50.000,3,0.0,0.0,,1,590.0,0.0,590.0,396.5517,112.069
48393,2021-11-25 20:22:28.000,2,0.0,50.0,,1,262.5,262.5,0.0,172.4138,53.8793
48394,2021-11-25 20:29:23.000,1,0.0,0.0,003461,2,330.0,330.0,0.0,284.4828,0.0
48395,2021-11-25 20:30:07.000,1,0.0,0.0,000543,2,300.0,300.0,0.0,258.6207,0.0
48396,2021-11-25 20:38:39.000,2,0.0,0.0,,1,320.0,320.0,0.0,224.1379,51.7241
48397,2021-11-25 20:42:10.000,1,0.0,0.0,006709,2,520.0,520.0,0.0,448.2759,0.0
48398,2021-11-25 21:04:10.000,1,0.0,0.0,006130,2,250.0,0.0,275.0,215.5172,0.0
48400,2021-11-26 14:01:37.000,1,0.0,0.0,006850,2,410.0,410.0,0.0,353.4483,0.0
48401,2021-11-26 14:03:25.000,1,0.0,0.0,006850,2,520.0,520.0,0.0,448.2759,0.0
48402,2021-11-26 14:18:11.000,1,0.0,0.0,006850,2,2100.0,2100.0,0.0,1810.3448,0.0
48403,2021-11-26 14:22:52.000,1,0.0,0.0,006850,2,260.0,260.0,0.0,224.1379,0.0
48404,2021-11-26 14:30:26.000,1,0.0,0.0,004736,2,950.0,950.0,0.0,405.1724,413.7931
48405,2021-11-26 14:34:30.000,1,0.0,0.0,006850,2,580.0,0.0,580.0,500.0,0.0
48406,2021-11-26 15:16:41.000,1,0.0,0.0,001007,2,210.0,210.0,0.0,181.0345,0.0
48407,2021-11-26 16:08:41.000,1,0.0,0.0,006850,2,160.0,160.0,0.0,137.931,0.0
48408,2021-11-26 16:09:42.000,1,0.0,0.0,001189,2,260.0,260.0,0.0,224.1379,0.0
48409,2021-11-26 16:11:49.000,2,0.0,0.0,,1,480.0,0.0,528.0,353.4483,60.3448
48410,2021-11-26 16:39:01.000,1,0.0,0.0,006850,2,260.0,260.0,0.0,224.1379,0.0
48411,2021-11-26 16:40:54.000,1,0.0,0.0,001595,2,520.0,0.0,572.0,448.2759,0.0
48412,2021-11-26 17:05:12.000,1,0.0,0.0,000397,2,290.0,290.0,0.0,250.0,0.0
48413,2021-11-26 17:37:13.000,1,0.0,0.0,006850,2,210.0,210.0,0.0,181.0345,0.0
48414,2021-11-26 18:49:05.000,1,0.0,0.0,000922,2,210.0,210.0,0.0,181.0345,0.0
48415,2021-11-26 18:59:59.000,1,0.0,0.0,005188,2,430.0,430.0,0.0,370.6897,0.0
48416,2021-11-26 19:10:09.000,1,0.0,0.0,006363,2,350.0,350.0,0.0,301.7241,0.0
48417,2021-11-26 19:32:53.000,1,0.0,100.0,006850,2,0.0,0.0,0.0,0.0,0.0
48418,2021-11-26 19:49:32.000,2,0.0,0.0,,1,450.0,0.0,495.0,344.8276,43.1034
48419,2021-11-26 19:59:30.000,1,0.0,0.0,004385,2,210.0,210.0,0.0,181.0345,0.0
48420,2021-11-26 20:06:28.000,1,0.0,0.0,006916,2,470.0,470.0,0.0,405.1724,0.0
48421,2021-11-26 20:14:02.000,1,0.0,0.0,005984,2,450.0,450.0,0.0,387.931,0.0
48422,2021-11-26 20:18:56.000,1,0.0,0.0,006166,2,440.0,440.0,0.0,379.3103,0.0
48423,2021-11-26 20:20:52.000,1,0.0,0.0,002700,2,470.0,470.0,0.0,405.1724,0.0
48424,2021-11-26 20:35:01.000,1,0.0,0.0,006850,2,270.0,270.0,0.0,232.7586,0.0
48425,2021-11-26 20:41:48.000,1,0.0,0.0,002491,2,260.0,260.0,0.0,224.1379,0.0
48426,2021-11-26 20:45:50.000,1,0.0,0.0,006850,2,210.0,210.0,0.0,181.0345,0.0
48427,2021-11-26 20:52:20.000,1,0.0,0.0,006850,2,270.0,0.0,270.0,232.7586,0.0
48428,2021-11-26 20:52:28.000,1,0.0,0.0,004663,2,540.0,540.0,0.0,465.5172,0.0
48429,2021-11-26 20:55:59.000,1,0.0,0.0,003472,2,510.0,510.0,0.0,439.6552,0.0
48430,2021-11-26 21:08:48.000,1,0.0,0.0,004385,2,280.0,280.0,0.0,241.3793,0.0
48431,2021-11-26 21:12:27.000,1,0.0,0.0,001780,2,420.0,420.0,0.0,362.069,0.0
48432,2021-11-26 21:34:51.000,1,0.0,0.0,000489,2,250.0,0.0,250.0,215.5172,0.0
48433,2021-11-26 21:57:05.000,1,0.0,0.0,003104,2,390.0,390.0,0.0,336.2069,0.0
48434,2021-11-26 22:04:57.000,4,0.0,0.0,,1,905.0,905.0,0.0,543.1034,237.069
48436,2021-11-27 13:48:44.000,1,0.0,0.0,005955,2,250.0,250.0,0.0,215.5172,0.0
48437,2021-11-27 14:37:29.000,1,0.0,0.0,000458,2,140.0,140.0,0.0,120.6897,0.0
48438,2021-11-27 14:39:52.000,1,0.0,0.0,006689,2,210.0,210.0,0.0,181.0345,0.0
48439,2021-11-27 14:41:36.000,1,0.0,0.0,000543,2,210.0,210.0,0.0,181.0345,0.0
48440,2021-11-27 14:46:10.000,1,0.0,0.0,000196,2,260.0,260.0,0.0,224.1379,0.0
48441,2021-11-27 14:54:38.000,1,0.0,0.0,006850,2,210.0,0.0,210.0,181.0345,0.0
48442,2021-11-27 15:15:11.000,1,0.0,0.0,006850,2,510.0,0.0,510.0,439.6552,0.0
48443,2021-11-27 15:38:46.000,3,0.0,0.0,               ,1,480.0,0.0,528.0,310.3448,103.4483
48444,2021-11-27 15:58:14.000,1,0.0,0.0,006154,2,530.0,530.0,0.0,456.8966,0.0
48445,2021-11-27 16:01:24.000,1,0.0,100.0,006850,2,0.0,0.0,0.0,0.0,0.0
48446,2021-11-27 16:15:44.000,1,0.0,0.0,003292,2,260.0,260.0,0.0,224.1379,0.0
48447,2021-11-27 16:31:15.000,1,0.0,0.0,000119         ,2,1000.0,0.0,1100.0,862.069,0.0
48448,2021-11-27 16:35:21.000,1,0.0,0.0,001465,2,730.0,730.0,0.0,629.3103,0.0
48449,2021-11-27 16:42:48.000,4,0.0,0.0,,1,1230.0,1230.0,0.0,956.8966,103.4483
48450,2021-11-27 16:51:57.000,1,0.0,0.0,006850,2,210.0,210.0,0.0,181.0345,0.0
48451,2021-11-27 16:56:40.000,1,0.0,0.0,000387,2,350.0,350.0,0.0,301.7241,0.0
48452,2021-11-27 16:59:00.000,1,0.0,0.0,006917,2,510.0,510.0,0.0,413.7931,0.0
48453,2021-11-27 16:59:55.000,1,0.0,0.0,006850,2,260.0,260.0,0.0,224.1379,0.0
48454,2021-11-27 17:33:34.000,1,0.0,0.0,003028,2,370.0,370.0,0.0,318.9655,0.0
48455,2021-11-27 18:13:25.000,1,0.0,0.0,006712,2,420.0,420.0,0.0,362.069,0.0
48456,2021-11-27 18:17:56.000,1,0.0,0.0,006850,2,210.0,210.0,0.0,181.0345,0.0
48457,2021-11-27 18:28:22.000,1,0.0,100.0,006850,2,0.0,0.0,0.0,0.0,0.0
48458,2021-11-27 18:41:42.000,1,0.0,0.0,004359,2,410.0,410.0,0.0,353.4483,0.0
48459,2021-11-27 18:41:17.000,1,0.0,0.0,005080,2,240.0,240.0,0.0,181.0345,0.0
48460,2021-11-27 18:45:33.000,1,0.0,0.0,006732,2,260.0,260.0,0.0,224.1379,0.0
48461,2021-11-27 18:53:16.000,1,0.0,100.0,006850,2,0.0,0.0,0.0,0.0,0.0
48462,2021-11-27 18:54:14.000,1,0.0,0.0,006253,2,340.0,340.0,0.0,293.1034,0.0
48463,2021-11-27 19:25:08.000,1,0.0,0.0,001025,2,360.0,360.0,0.0,310.3448,0.0
48464,2021-11-27 19:32:59.000,1,0.0,0.0,006918,2,560.0,560.0,0.0,482.7586,0.0
48465,2021-11-27 19:46:07.000,1,0.0,0.0,006850,2,860.0,0.0,860.0,741.3793,0.0
48466,2021-11-27 20:01:15.000,2,0.0,0.0,,1,530.0,530.0,0.0,336.2069,120.6897
48467,2021-11-27 20:03:11.000,1,0.0,0.0,000250,2,260.0,260.0,0.0,224.1379,0.0
48468,2021-11-27 20:47:41.000,1,0.0,0.0,000871,2,210.0,210.0,0.0,181.0345,0.0
48469,2021-11-27 20:49:33.000,6,0.0,0.0,,1,1060.0,1060.0,0.0,715.5172,198.2759
48470,2021-11-27 20:51:41.000,1,0.0,0.0,000117,2,260.0,260.0,0.0,224.1379,0.0
48471,2021-11-27 21:00:34.000,1,0.0,0.0,006850,2,430.0,430.0,0.0,370.6897,0.0
48472,2021-11-27 21:09:06.000,1,0.0,0.0,001025,2,770.0,770.0,0.0,663.7931,0.0
48473,2021-11-27 21:14:49.000,1,0.0,0.0,006850,2,210.0,210.0,0.0,181.0345,0.0
48474,2021-11-27 21:32:23.000,1,0.0,0.0,003390,2,340.0,340.0,0.0,293.1034,0.0
48476,2021-11-28 13:50:27.000,1,0.0,0.0,006426,2,480.0,480.0,0.0,413.7931,0.0
48477,2021-11-28 13:57:52.000,1,0.0,0.0,004805,2,590.0,590.0,0.0,508.6207,0.0
48478,2021-11-28 13:58:49.000,1,0.0,0.0,006873,2,210.0,210.0,0.0,181.0345,0.0
48479,2021-11-28 14:00:39.000,1,0.0,0.0,005968,2,2450.0,2450.0,0.0,2112.069,0.0
48480,2021-11-28 14:02:40.000,1,0.0,0.0,001874,2,790.0,790.0,0.0,681.0345,0.0
48481,2021-11-28 14:10:43.000,1,0.0,0.0,004790,2,160.0,160.0,0.0,137.931,0.0
48482,2021-11-28 14:15:49.000,1,0.0,0.0,002098,2,250.0,250.0,0.0,215.5172,0.0
48483,2021-11-28 14:35:04.000,1,0.0,0.0,001733,2,570.0,570.0,0.0,491.3793,0.0
48484,2021-11-28 14:47:13.000,2,0.0,0.0,               ,1,460.0,0.0,500.0,301.7241,94.8276
48485,2021-11-28 14:48:05.000,1,0.0,0.0,006850,2,530.0,0.0,556.5,456.8966,0.0
48486,2021-11-28 14:49:03.000,1,0.0,0.0,001331,2,250.0,250.0,0.0,215.5172,0.0
48487,2021-11-28 14:49:57.000,1,0.0,0.0,003771,2,580.0,580.0,0.0,500.0,0.0
48488,2021-11-28 15:03:36.000,1,0.0,0.0,006850,2,250.0,250.0,0.0,215.5172,0.0
48489,2021-11-28 15:10:48.000,1,0.0,0.0,000053,2,850.0,850.0,0.0,732.7586,0.0
48490,2021-11-28 15:26:32.000,1,0.0,0.0,002426,2,200.0,200.0,0.0,172.4138,0.0
48491,2021-11-28 15:34:32.000,1,0.0,0.0,000899,2,430.0,430.0,0.0,370.6897,0.0
48492,2021-11-28 15:38:32.000,1,0.0,0.0,000467,2,260.0,260.0,0.0,224.1379,0.0
48493,2021-11-28 15:41:58.000,1,0.0,0.0,000168,2,1030.0,1030.0,0.0,887.931,0.0
48494,2021-11-28 15:42:02.000,1,0.0,0.0,001339,2,260.0,260.0,0.0,224.1379,0.0
48495,2021-11-28 15:48:24.000,1,0.0,0.0,006850,2,260.0,260.0,0.0,224.1379,0.0
48496,2021-11-28 16:04:22.000,1,0.0,0.0,006850,2,560.0,0.0,560.0,482.7586,0.0
48497,2021-11-28 16:21:23.000,1,0.0,0.0,003688,2,290.0,290.0,0.0,224.1379,0.0
48498,2021-11-28 16:34:19.000,1,0.0,0.0,003968,2,270.0,270.0,0.0,232.7586,0.0
48499,2021-11-28 16:40:38.000,1,0.0,0.0,004889         ,2,450.0,0.0,450.0,387.931,0.0
48500,2021-11-28 16:55:22.000,1,0.0,0.0,000115,2,260.0,0.0,260.0,224.1379,0.0
48501,2021-11-28 16:57:54.000,1,0.0,0.0,000922,2,260.0,260.0,0.0,224.1379,0.0
48502,2021-11-28 17:38:18.000,1,0.0,0.0,005233,2,550.0,550.0,0.0,474.1379,0.0
48503,2021-11-28 17:55:49.000,1,0.0,0.0,005148,2,610.0,0.0,660.0,525.8621,0.0
48504,2021-11-28 17:57:17.000,1,0.0,0.0,006850,2,430.0,430.0,0.0,370.6897,0.0
48505,2021-11-28 18:03:59.000,1,0.0,0.0,006850,2,410.0,0.0,410.0,353.4483,0.0
48506,2021-11-28 18:04:39.000,1,0.0,0.0,006919,2,470.0,470.0,0.0,379.3103,0.0
48507,2021-11-28 18:07:34.000,1,0.0,50.0,006850,2,70.0,70.0,0.0,60.3448,0.0
48508,2021-11-28 18:18:51.000,1,0.0,0.0,006323,2,170.0,170.0,0.0,120.6897,25.8621
48509,2021-11-28 18:25:47.000,1,0.0,0.0,006850,2,250.0,0.0,250.0,215.5172,0.0
48510,2021-11-28 18:28:03.000,3,0.0,0.0,,1,560.0,560.0,0.0,379.3103,103.4483
48511,2021-11-28 18:31:41.000,1,0.0,0.0,001053,2,260.0,260.0,0.0,224.1379,0.0
48512,2021-11-28 18:33:53.000,1,0.0,0.0,006850,2,210.0,0.0,210.0,181.0345,0.0
48513,2021-11-28 18:34:53.000,1,0.0,0.0,003450,2,0.0,0.0,0.0,0.0,0.0
48514,2021-11-28 18:42:46.000,1,0.0,0.0,006850,2,430.0,430.0,0.0,370.6897,0.0
48515,2021-11-28 18:45:44.000,1,0.0,0.0,006793,2,210.0,210.0,0.0,181.0345,0.0
48516,2021-11-28 18:54:29.000,1,0.0,0.0,004542,2,210.0,210.0,0.0,181.0345,0.0
48517,2021-11-28 18:58:31.000,1,0.0,0.0,002362,2,210.0,210.0,0.0,181.0345,0.0
48518,2021-11-28 19:00:15.000,2,0.0,50.0,,1,40.0,40.0,0.0,0.0,34.4828
48519,2021-11-28 19:12:45.000,2,0.0,0.0,,1,675.0,0.0,675.0,508.6207,73.2759
48520,2021-11-28 19:15:21.000,3,0.0,0.0,,1,370.0,0.0,407.0,224.1379,94.8276
48521,2021-11-28 19:16:15.000,4,0.0,0.0,,1,585.0,585.0,0.0,431.0345,73.2759
48522,2021-11-28 19:16:50.000,3,0.0,0.0,,1,380.0,380.0,0.0,181.0345,146.5517
48523,2021-11-28 19:22:49.000,1,0.0,0.0,006920,2,440.0,440.0,0.0,379.3103,0.0
48524,2021-11-28 19:27:43.000,1,0.0,0.0,006850,2,290.0,290.0,0.0,250.0,0.0
48525,2021-11-28 19:32:23.000,1,0.0,0.0,006850,2,280.0,280.0,0.0,241.3793,0.0
48526,2021-11-28 19:33:01.000,1,0.0,0.0,006850,2,510.0,510.0,0.0,439.6552,0.0
48527,2021-11-28 19:58:07.000,1,0.0,0.0,006850,2,260.0,0.0,260.0,224.1379,0.0
48528,2021-11-28 20:01:28.000,1,0.0,0.0,004418,2,290.0,290.0,0.0,250.0,0.0
48529,2021-11-28 20:06:02.000,1,0.0,0.0,006758,2,260.0,0.0,260.0,224.1379,0.0
48530,2021-11-28 20:26:04.000,1,0.0,0.0,006850,2,260.0,260.0,0.0,224.1379,0.0
48532,2021-11-29 14:27:26.000,1,0.0,0.0,000340,2,260.0,0.0,280.0,224.1379,0.0
48533,2021-11-29 19:34:19.000,1,0.0,0.0,006850         ,2,380.0,0.0,440.0,327.5862,0.0
48534,2021-11-29 20:00:17.000,2,0.0,0.0,,1,535.0,0.0,588.5,387.931,73.2759
48535,2021-11-29 20:33:25.000,1,0.0,0.0,006850,2,230.0,230.0,0.0,198.2759,0.0
48536,2021-11-29 21:31:45.000,1,0.0,0.0,005499,2,260.0,260.0,0.0,224.1379,0.0
48538,2021-11-30 15:07:23.000,1,0.0,0.0,000556,2,210.0,210.0,0.0,181.0345,0.0
48539,2021-11-30 15:48:19.000,1,0.0,0.0,006566,2,720.0,0.0,720.0,620.6897,0.0
48540,2021-11-30 16:38:18.000,2,0.0,0.0,,1,280.0,280.0,0.0,181.0345,60.3448
48541,2021-11-30 17:44:32.000,1,0.0,100.0,006850,2,0.0,0.0,0.0,0.0,0.0
48542,2021-11-30 18:35:43.000,1,0.0,0.0,006818,2,300.0,300.0,0.0,258.6207,0.0
48543,2021-11-30 18:51:58.000,1,0.0,0.0,004540,2,210.0,0.0,231.0,181.0345,0.0
48544,2021-11-30 18:56:49.000,1,0.0,0.0,006850,2,610.0,0.0,610.0,525.8621,0.0
48545,2021-11-30 19:05:56.000,1,0.0,0.0,006850,2,430.0,430.0,0.0,370.6897,0.0
48546,2021-11-30 19:24:42.000,1,0.0,0.0,006850,2,430.0,0.0,430.0,370.6897,0.0
48547,2021-11-30 20:09:15.000,1,0.0,0.0,006921,2,260.0,260.0,0.0,224.1379,0.0
48548,2021-11-30 20:12:51.000,1,0.0,100.0,006850,2,0.0,0.0,0.0,0.0,0.0
48549,2021-11-30 20:47:45.000,1,0.0,0.0,006850,2,290.0,0.0,290.0,250.0,0.0
48550,2021-11-30 20:49:23.000,1,0.0,0.0,001032,2,430.0,430.0,0.0,370.6897,0.0
48551,2021-11-30 20:54:35.000,1,0.0,0.0,002275,2,390.0,390.0,0.0,336.2069,0.0
48552,2021-11-30 20:59:51.000,1,0.0,100.0,006850,2,0.0,0.0,0.0,0.0,0.0
48553,2021-11-30 20:59:42.000,1,0.0,0.0,006850,2,420.0,420.0,0.0,362.069,0.0
48554,2021-11-30 21:02:14.000,4,0.0,0.0,,1,370.0,370.0,0.0,215.5172,103.4483
48555,2021-11-30 21:35:19.000,1,0.0,0.0,006850,2,290.0,290.0,0.0,250.0,0.0
48557,2021-12-01 14:06:46.000,1,0.0,0.0,006159,2,260.0,260.0,0.0,224.1379,0.0
48558,2021-12-01 14:51:18.000,1,0.0,0.0,006850         ,2,550.0,0.0,550.0,474.1379,0.0
48559,2021-12-01 15:11:35.000,1,0.0,0.0,002392,2,260.0,260.0,0.0,224.1379,0.0
48560,2021-12-01 15:13:05.000,1,0.0,0.0,006850,2,530.0,0.0,530.0,456.8966,0.0
48561,2021-12-01 18:30:47.000,1,0.0,0.0,006850,2,570.0,0.0,570.0,491.3793,0.0
48562,2021-12-01 18:41:28.000,2,0.0,0.0,,1,670.0,670.0,0.0,413.7931,163.7931
48563,2021-12-01 19:08:38.000,1,0.0,0.0,004989,2,430.0,430.0,0.0,344.8276,0.0
48564,2021-12-01 19:09:57.000,1,0.0,0.0,006850,2,260.0,0.0,260.0,224.1379,0.0
48565,2021-12-01 19:12:14.000,3,0.0,0.0,,1,150.0,150.0,0.0,0.0,129.3103
48566,2021-12-01 19:28:41.000,1,0.0,0.0,002254,2,500.0,0.0,550.0,431.0345,0.0
48567,2021-12-01 19:42:42.000,1,0.0,100.0,006850,2,0.0,0.0,0.0,0.0,0.0
48568,2021-12-01 19:49:26.000,1,0.0,0.0,003951         ,2,260.0,0.0,273.0,224.1379,0.0
48569,2021-12-01 20:06:14.000,1,0.0,0.0,006702,2,380.0,380.0,0.0,301.7241,0.0
48570,2021-12-01 20:21:51.000,1,0.0,100.0,006850,2,0.0,0.0,0.0,0.0,0.0
48571,2021-12-01 20:24:55.000,1,0.0,0.0,001707,2,210.0,210.0,0.0,181.0345,0.0
48572,2021-12-01 20:53:57.000,1,0.0,0.0,001178,2,780.0,780.0,0.0,672.4138,0.0
48573,2021-12-01 21:37:34.000,1,0.0,0.0,006850,2,250.0,0.0,250.0,215.5172,0.0
48575,2021-12-02 13:19:20.000,1,240.0,0.0,003103,2,260.0,260.0,0.0,224.1379,0.0
48576,2021-12-02 14:08:22.000,1,0.0,100.0,006850,2,0.0,0.0,0.0,0.0,0.0
48577,2021-12-02 15:36:44.000,1,70.0,0.0,006850,2,430.0,430.0,0.0,370.6897,0.0
48578,2021-12-02 15:40:56.000,1,0.0,100.0,006850,2,0.0,0.0,0.0,0.0,0.0
48579,2021-12-02 15:56:17.000,1,55.0,0.0,006850,2,445.0,445.0,0.0,344.8276,38.7931
48580,2021-12-02 16:11:24.000,1,0.0,0.0,005306,2,410.0,0.0,410.0,353.4483,0.0
48581,2021-12-02 16:20:56.000,4,0.0,0.0,,1,1090.0,0.0,1190.0,827.5862,112.069
48582,2021-12-02 16:24:17.000,1,120.0,0.0,005981,2,380.0,380.0,0.0,327.5862,0.0
48583,2021-12-02 16:59:08.000,2,0.0,0.0,,1,315.0,0.0,346.0,224.1379,47.4138
48584,2021-12-02 17:13:32.000,1,240.0,0.0,000880,2,260.0,260.0,0.0,224.1379,0.0
48585,2021-12-02 18:12:49.000,1,260.0,0.0,000622,2,240.0,240.0,0.0,181.0345,0.0
48586,2021-12-02 18:14:23.000,1,0.0,0.0,006886,2,390.0,0.0,390.0,336.2069,0.0
48587,2021-12-02 19:00:42.000,1,90.0,0.0,000875,2,410.0,410.0,0.0,353.4483,0.0
48588,2021-12-02 19:40:47.000,1,290.0,0.0,006386,2,210.0,210.0,0.0,181.0345,0.0
48589,2021-12-02 20:06:20.000,1,290.0,0.0,006922,2,210.0,210.0,0.0,181.0345,0.0
48590,2021-12-02 20:20:41.000,1,0.0,0.0,000397,2,510.0,510.0,0.0,439.6552,0.0
48591,2021-12-02 20:36:06.000,1,0.0,100.0,000146,2,0.0,0.0,0.0,0.0,0.0
48592,2021-12-02 21:12:43.000,1,60.0,0.0,003104,2,440.0,440.0,0.0,379.3103,0.0
48594,2021-12-03 13:37:36.000,1,210.0,0.0,005741,2,290.0,290.0,0.0,224.1379,0.0
48595,2021-12-03 13:51:01.000,1,80.0,0.0,006227,2,420.0,420.0,0.0,362.069,0.0
48596,2021-12-03 14:07:02.000,1,0.0,0.0,006850,2,360.0,0.0,396.0,310.3448,0.0
48597,2021-12-03 14:17:05.000,1,80.0,0.0,001446,2,420.0,420.0,0.0,362.069,0.0
48598,2021-12-03 14:28:32.000,1,0.0,0.0,006913,2,140.0,140.0,0.0,120.6897,0.0
48599,2021-12-03 14:42:25.000,1,0.0,0.0,004050,2,540.0,480.0,60.0,465.5172,0.0
48600,2021-12-03 15:02:47.000,3,150.0,0.0,,1,550.0,550.0,0.0,474.1379,0.0
48601,2021-12-03 15:05:03.000,1,90.0,0.0,003219,2,210.0,210.0,0.0,181.0345,0.0
48602,2021-12-03 15:14:24.000,1,0.0,0.0,006850,2,210.0,0.0,210.0,181.0345,0.0
48603,2021-12-03 15:25:06.000,1,80.0,0.0,006923,2,520.0,520.0,0.0,448.2759,0.0
48604,2021-12-03 15:32:25.000,2,0.0,0.0,,1,870.0,0.0,957.0,560.3448,189.6552
48605,2021-12-03 17:22:19.000,1,0.0,0.0,006850,2,200.0,0.0,320.0,172.4138,0.0
48606,2021-12-03 17:54:34.000,2,0.0,0.0,,1,370.0,370.0,0.0,241.3793,77.5862
48607,2021-12-03 18:17:51.000,1,0.0,0.0,006850,2,410.0,0.0,410.0,353.4483,0.0
48608,2021-12-03 18:22:36.000,6,0.0,100.0,,1,0.0,0.0,0.0,0.0,0.0
48609,2021-12-03 18:37:32.000,1,0.0,0.0,001852,2,510.0,510.0,0.0,439.6552,0.0
48610,2021-12-03 18:42:34.000,1,0.0,0.0,006665,2,210.0,210.0,0.0,181.0345,0.0
48611,2021-12-03 18:52:08.000,1,0.0,0.0,000168,2,300.0,300.0,0.0,258.6207,0.0
48612,2021-12-03 18:54:16.000,1,0.0,0.0,006823,2,480.0,0.0,528.0,413.7931,0.0
48613,2021-12-03 19:13:05.000,1,0.0,0.0,000138,2,290.0,0.0,319.0,224.1379,0.0
48614,2021-12-03 19:14:45.000,1,0.0,0.0,001279,2,270.0,270.0,0.0,232.7586,0.0
48615,2021-12-03 19:33:52.000,1,0.0,0.0,002554,2,270.0,270.0,0.0,232.7586,0.0
48616,2021-12-03 19:37:07.000,1,0.0,0.0,003423,2,500.0,500.0,0.0,431.0345,0.0
48617,2021-12-03 19:45:43.000,1,0.0,0.0,006850,2,530.0,530.0,0.0,456.8966,0.0
48618,2021-12-03 20:01:16.000,1,0.0,0.0,006842,2,290.0,290.0,0.0,250.0,0.0
48619,2021-12-03 20:03:52.000,1,0.0,0.0,006850,2,180.0,180.0,0.0,155.1724,0.0
48620,2021-12-03 20:25:38.000,1,0.0,0.0,000108,2,500.0,500.0,0.0,431.0345,0.0
48621,2021-12-03 20:36:04.000,1,0.0,0.0,006850,2,210.0,0.0,210.0,181.0345,0.0
48622,2021-12-03 21:05:51.000,1,0.0,0.0,000209,2,990.0,990.0,0.0,853.4483,0.0
48623,2021-12-03 21:13:21.000,2,0.0,0.0,,1,380.0,380.0,0.0,232.7586,94.8276
48624,2021-12-03 21:17:51.000,1,0.0,0.0,006850,2,270.0,270.0,0.0,232.7586,0.0
48625,2021-12-03 21:27:34.000,1,0.0,0.0,006850,2,250.0,250.0,0.0,215.5172,0.0
48626,2021-12-03 21:39:08.000,1,0.0,0.0,006924,2,260.0,260.0,0.0,198.2759,25.8621
48627,2021-12-03 22:02:48.000,2,0.0,0.0,,1,540.0,0.0,594.0,362.069,103.4483
48628,2021-12-03 22:10:39.000,1,0.0,100.0,006850,2,0.0,0.0,0.0,0.0,0.0
48629,2021-12-03 22:12:38.000,2,0.0,0.0,,1,610.0,0.0,671.0,387.931,137.931
48630,2021-12-03 22:14:31.000,1,0.0,100.0,006850,2,0.0,0.0,0.0,0.0,0.0
48632,2021-12-04 13:58:51.000,1,0.0,0.0,006850,2,580.0,0.0,580.0,500.0,0.0
48633,2021-12-04 14:03:57.000,1,0.0,0.0,006294         ,2,250.0,0.0,250.0,215.5172,0.0
48634,2021-12-04 14:15:24.000,1,0.0,0.0,003921         ,2,510.0,0.0,510.0,439.6552,0.0
48635,2021-12-04 14:17:10.000,1,0.0,0.0,005515         ,2,520.0,0.0,520.0,422.4138,0.0
48636,2021-12-04 14:17:00.000,1,0.0,0.0,006850,2,1550.0,0.0,1550.0,1336.2069,0.0
48637,2021-12-04 14:26:54.000,1,0.0,0.0,003780,2,550.0,550.0,0.0,474.1379,0.0
48638,2021-12-04 14:31:02.000,1,0.0,100.0,006850,2,0.0,0.0,0.0,0.0,0.0
48639,2021-12-04 14:34:51.000,1,0.0,0.0,006850,2,140.0,0.0,160.0,120.6897,0.0
48640,2021-12-04 15:33:57.000,1,0.0,0.0,000341,2,210.0,210.0,0.0,181.0345,0.0
48641,2021-12-04 15:39:48.000,1,0.0,0.0,000308,2,260.0,260.0,0.0,224.1379,0.0
48642,2021-12-04 15:47:00.000,1,0.0,0.0,006850,2,470.0,470.0,0.0,405.1724,0.0
